Customer_ID,Name,Gender,Age,Email,City,Signup_Date,Membership_Tier,Annual_Income,Purchase_Count,Total_Spent,Payment_Method,Satisfaction_Score,Churn_Risk_Score,App_Installed,Newsletter_Subscribed
CUST_12188,Dr. Katherine Ayers,Female,67,mccoyalexander@example.net,Philadelphia,2025-06-08,Gold,81515,10,1239.36,PayPal,1,0.92,FALSE,FALSE
CUST_12189,Angela Scott,Female,41,levinecharles@example.org,New York,2025-07-26,Bronze,50947,10,1724.5,Bank Transfer,2,0.41,TRUE,TRUE
CUST_12190,Kirk Schmidt,Male,59,omccall@example.com,Phoenix,2024-08-03,Bronze,68699,13,779.85,Credit Card,4,0.83,TRUE,FALSE
CUST_12191,Gloria Frank,Female,23,deborahortiz@example.com,San Diego,2024-05-23,Bronze,69533,14,575.65,Apple Pay,3,0.1,TRUE,FALSE
CUST_12192,Teresa Torres,Female,36,tkelly@example.com,Houston,2025-11-11,Silver,63189,14,1281.21,Bank Transfer,1,0.53,TRUE,TRUE
CUST_12193,Patricia Boyer,Female,50,sabrinagallagher@example.net,San Antonio,2025-09-13,Silver,80698,18,996.08,Apple Pay,5,0.21,FALSE,FALSE
CUST_12194,Lori Powell,Female,20,alexwilson@example.com,New York,2025-08-14,Gold,54234,14,1090.05,Apple Pay,1,0.76,TRUE,TRUE
CUST_12195,Anthony Santiago,Male,50,terrymargaret@example.com,Philadelphia,2026-02-07,Silver,89791,15,1234.39,Credit Card,,0.35,TRUE,FALSE
CUST_12196,Calvin Brown,Male,20,amandarios@example.org,Houston,2026-05-18,Bronze,46647,16,2112.25,Bank Transfer,5,0.87,FALSE,FALSE
CUST_12197,Walter Mccarthy DVM,Male,27,lucaslauren@example.net,Houston,2024-02-20,Silver,42568,9,1290.15,Bank Transfer,1,0.94,TRUE,TRUE
CUST_12198,Brian Schaefer,Male,62,erin90@example.net,New York,2024-03-24,Gold,46892,14,1985.85,Credit Card,3,0.43,FALSE,FALSE
CUST_12199,Mrs. Stephanie Hurley,Female,65,brownanthony@example.org,Chicago,2024-06-05,Silver,88426,16,3133.89,Bank Transfer,2,0.52,TRUE,FALSE
CUST_12200,Wayne Jones,Male,52,hernandezbrianna@example.org,San Diego,2025-10-09,Gold,73159,11,1384.83,Credit Card,1,0.07,TRUE,FALSE
CUST_12201,Michael Wilkerson,Male,37,abarber@example.org,Phoenix,2025-10-08,Gold,64935,7,271.68,Apple Pay,3,0.98,TRUE,FALSE
CUST_12202,Brian Todd,Male,47,charles25@example.net,Philadelphia,2026-05-11,Bronze,68348,12,1700.59,PayPal,4,0.04,FALSE,FALSE
CUST_12203,David Johnson,Male,50,richard85@example.com,San Diego,2024-10-12,Gold,46148,15,1874.89,Apple Pay,3,0.67,TRUE,TRUE
CUST_12204,Ryan Holloway,Male,47,jessicajohnson@example.org,Chicago,2023-12-31,Silver,61495,16,788.73,Bank Transfer,4,0.12,FALSE,FALSE
CUST_12205,Jeremy Caldwell,Male,50,hartkimberly@example.org,Philadelphia,2026-02-04,Gold,77479,12,1707.4,Credit Card,1,0.41,TRUE,TRUE
CUST_12206,Elizabeth Mathis,Female,32,taylorpaul@example.net,San Diego,2024-12-16,Silver,50957,14,2253.51,Apple Pay,2,0.52,TRUE,FALSE
CUST_12207,Karen Peters,Female,49,kevin37@example.net,Philadelphia,2024-11-04,Silver,59152,15,2637.33,Bank Transfer,3,0.14,TRUE,FALSE
CUST_12208,Kevin Hernandez,Male,58,justin28@example.com,Houston,2026-03-14,Bronze,34166,10,1070.55,Bank Transfer,3,0.08,TRUE,FALSE
CUST_12209,Samantha Adams,Female,27,stanleynatasha@example.org,Los Angeles,2024-08-02,Bronze,84907,15,1531.64,Credit Card,3,0.25,FALSE,TRUE
CUST_12210,Brandon Tucker,Male,56,salazardonald@example.org,New York,2024-03-21,Bronze,72331,8,535.13,Bank Transfer,2,0.16,TRUE,FALSE
CUST_12211,John Rodriguez,Male,24,cgarcia@example.org,San Diego,2025-01-17,Silver,69885,15,1989.45,Credit Card,2,0.62,TRUE,FALSE
CUST_12212,Billy Johnston,Male,46,medinajoseph@example.org,Houston,2025-06-07,Gold,72870,16,1563.67,Credit Card,3,0.21,TRUE,FALSE
CUST_12213,Kevin Welch,Male,20,griffinbeth@example.com,Philadelphia,2024-05-05,Silver,88755,17,1732,PayPal,4,0.18,FALSE,FALSE
CUST_12214,Jacob Walker,Male,35,harrissandra@example.net,San Antonio,2024-02-26,Bronze,62832,6,1104.24,Bank Transfer,5,0,TRUE,FALSE
CUST_12215,Aimee Blankenship,Female,66,william96@example.com,San Diego,2026-06-07,Bronze,74630,15,2805.9,Bank Transfer,5,0.86,TRUE,TRUE
CUST_12216,Tanner Gonzalez,Male,62,kimberly62@example.org,Phoenix,2024-03-30,Silver,70237,16,1115.45,PayPal,1,0.85,TRUE,FALSE
CUST_12217,Miss Angelica Rice,Female,52,keithwise@example.net,San Diego,2025-01-06,Silver,56800,10,1680.58,Apple Pay,3,0.91,FALSE,FALSE
CUST_12218,Sherri Grant,Female,41,antonio39@example.net,New York,2024-06-19,Gold,69227,13,2011.03,Credit Card,2,0.9,TRUE,FALSE
CUST_12219,Heidi Johnson,Female,24,jacobnguyen@example.com,Los Angeles,2024-07-08,Silver,66483,6,510.92,Credit Card,2,0.81,TRUE,FALSE
CUST_12220,Stephen Cruz,Male,50,jamiemiddleton@example.org,Los Angeles,2025-01-18,Silver,,14,398.05,Credit Card,1,0.57,TRUE,TRUE
CUST_12221,Steven Gallegos,Male,38,fschmidt@example.org,Chicago,2026-01-10,VIP,92627,11,777.2,Credit Card,2,0.04,TRUE,FALSE
CUST_12222,Richard Moore,Male,65,jonathananderson@example.net,Phoenix,2025-06-10,Silver,,10,1937.65,Apple Pay,2,0.81,TRUE,FALSE
CUST_12223,Scott Gray,Male,27,oburns@example.net,New York,2026-04-12,Bronze,62500,13,370.76,Credit Card,5,0.46,TRUE,FALSE
CUST_12224,Daniel Villa,Male,67,daniellewilson@example.org,San Diego,2024-12-08,Bronze,85145,5,735.85,Apple Pay,4,0.07,TRUE,FALSE
CUST_12225,Christy Logan,Female,29,sowen@example.org,New York,2023-10-29,Silver,68301,11,2110.27,PayPal,5,0.66,TRUE,TRUE
CUST_12226,Robert Colon,Male,30,robersonrichard@example.org,San Antonio,2025-12-01,Gold,41058,12,1413.13,Bank Transfer,3,0.82,TRUE,TRUE
CUST_12227,Sara Peterson,Female,23,gilbertcharlotte@example.com,Phoenix,2026-04-20,Silver,52457,14,921.37,PayPal,3,0.67,TRUE,TRUE
CUST_12228,Jay Figueroa,Male,42,shanejohnson@example.com,Chicago,2025-06-12,Bronze,42125,14,565.42,PayPal,4,0.44,TRUE,FALSE
CUST_12229,Lisa Rollins DVM,Female,60,jbrown@example.org,New York,2025-05-09,Gold,82500,4,447.91,Bank Transfer,2,0.62,TRUE,TRUE
CUST_12230,Leah Cox,Female,59,whensley@example.net,Los Angeles,2025-07-14,Bronze,58557,11,1573.13,PayPal,4,0.43,TRUE,FALSE
CUST_12231,Michael Fisher,Male,22,rubioscott@example.net,San Diego,2024-09-16,VIP,44570,13,1380.71,Apple Pay,3,0.34,TRUE,FALSE
CUST_12232,Peter Walker,Male,29,maxwelltammy@example.net,New York,2026-01-28,VIP,74813,13,1013.31,Bank Transfer,3,0.11,TRUE,FALSE
CUST_12233,Tracy Williams,Female,28,jsaunders@example.net,Chicago,2025-10-12,Gold,93979,13,522.77,Credit Card,1,0.22,FALSE,TRUE
CUST_12234,Stephanie Parks,Female,31,wcollins@example.com,New York,2023-12-07,Silver,58319,5,428.15,Apple Pay,1,0.13,TRUE,FALSE
CUST_12235,Christopher Thompson,Male,32,slopez@example.net,San Diego,2025-02-03,Bronze,85119,9,558.39,Apple Pay,3,0.45,TRUE,FALSE
CUST_12236,Anita Meadows,Female,62,kendramiller@example.org,San Antonio,2023-12-29,Bronze,54536,15,1185.21,Credit Card,3,0.61,TRUE,FALSE
CUST_12237,Teresa Lawrence,Female,35,wadecory@example.com,New York,2025-09-07,Bronze,67102,5,876.22,PayPal,4,0.72,TRUE,TRUE
CUST_12238,Daniel Hogan,Male,62,allen99@example.org,Houston,2024-06-16,Bronze,70793,13,1826.4,PayPal,3,0.49,FALSE,FALSE
CUST_12239,Kevin Cannon,Male,45,dconrad@example.com,Phoenix,2024-07-10,Gold,43495,11,1163.39,Credit Card,4,0.52,TRUE,FALSE
CUST_12240,Steven Peck,Male,54,gjacobs@example.net,Chicago,2024-05-10,Bronze,80257,19,2149.01,Apple Pay,5,0.89,TRUE,FALSE
CUST_12241,Catherine Mclaughlin,Female,51,schwartztiffany@example.net,Philadelphia,2024-04-10,Silver,68341,14,1523.07,PayPal,1,0.82,TRUE,FALSE
CUST_12242,Angela Davis,Female,19,yrice@example.net,Houston,2026-06-17,Bronze,84321,8,1168.55,Bank Transfer,5,0.77,TRUE,FALSE
CUST_12243,Joseph Jacobs,Male,36,cunninghammichelle@example.com,Chicago,2026-01-28,Silver,87540,13,371.96,Bank Transfer,3,0.38,TRUE,FALSE
CUST_12244,Jessica Dennis,Female,40,andrew09@example.org,Houston,2025-10-26,Bronze,66776,6,172.64,Bank Transfer,4,0.68,TRUE,TRUE
CUST_12245,Tyler Jackson MD,Male,40,xwright@example.com,Los Angeles,2024-10-01,Bronze,65288,13,1530.35,PayPal,3,0.9,TRUE,FALSE
CUST_12246,Todd Smith,Male,36,trevor31@example.net,New York,2025-05-28,Bronze,47586,12,929.59,Bank Transfer,4,0.83,TRUE,TRUE
CUST_12247,Brian Turner,Male,43,jordan33@example.com,Philadelphia,2025-05-05,VIP,79254,8,309.37,Bank Transfer,4,0.5,TRUE,FALSE
CUST_12248,Cody Jordan,Male,54,yatesandrea@example.com,Houston,2026-08-24,Silver,77179,12,760.21,Credit Card,3,0.93,TRUE,FALSE
CUST_12249,Donald Freeman,Male,44,robinjones@example.org,Chicago,2024-09-04,Bronze,60456,17,3012.2,PayPal,1,0.96,TRUE,FALSE
CUST_12250,Kenneth Strong,Male,22,garciajasmine@example.com,Chicago,2025-08-12,Bronze,45413,12,2044.64,Apple Pay,3,0.65,TRUE,FALSE
CUST_12251,Robin Hancock,Female,55,kayladixon@example.org,Phoenix,2024-08-06,Silver,98625,12,1758.34,PayPal,4,0.64,FALSE,TRUE
CUST_12252,Melissa Kennedy,Female,68,bryantann@example.org,San Diego,2026-06-01,VIP,70190,12,2287.22,Apple Pay,2,0.88,FALSE,TRUE
CUST_12253,Lori Robinson,Female,66,fergusonkaylee@example.org,Philadelphia,2024-12-14,Silver,54641,8,1458.15,Apple Pay,3,0.26,TRUE,FALSE
CUST_12254,Amanda Bryant,Female,19,ricky57@example.com,San Diego,2025-05-26,VIP,39915,15,1505.22,Bank Transfer,3,0.97,TRUE,FALSE
CUST_12255,Ross White,Male,26,walkermark@example.org,Los Angeles,2024-07-24,Silver,54897,15,2947.54,Credit Card,4,0.79,FALSE,FALSE
CUST_12256,Shaun Romero,Male,54,mcasey@example.com,San Diego,2023-12-26,Silver,79068,11,454.85,PayPal,4,0.95,TRUE,FALSE
CUST_12257,Shannon Garrett,Female,20,jonathan87@example.org,Chicago,2025-03-20,Bronze,74482,27,5376.13,Apple Pay,2,0.12,TRUE,TRUE
CUST_12258,Bethany Thomas,Female,68,kowens@example.com,Chicago,2025-10-31,Bronze,48367,13,1321.18,PayPal,1,0.86,TRUE,FALSE
CUST_12259,Michael Mays,Male,30,kerrnicole@example.org,Phoenix,2025-01-04,Silver,78585,10,1898.71,PayPal,2,0.36,FALSE,TRUE
CUST_12260,Paul Hernandez,Male,48,gabriellachen@example.com,Los Angeles,2025-06-05,Silver,67885,9,280.89,Credit Card,4,0.86,FALSE,TRUE
CUST_12261,Aaron Robinson,Male,30,joseph12@example.org,Philadelphia,2024-07-26,Silver,52395,8,776.2,Apple Pay,2,0.8,TRUE,FALSE
CUST_12262,Danielle Rivera,Female,37,tracey66@example.org,Phoenix,2025-11-12,Bronze,46132,9,1111.07,Bank Transfer,4,0.23,TRUE,FALSE
CUST_12263,Troy Smith,Male,59,holmesaaron@example.org,San Diego,2026-02-05,Silver,62422,13,729.92,PayPal,5,0.11,FALSE,FALSE
CUST_12264,Sherri Garcia,Female,30,jamesstevens@example.com,Los Angeles,2024-06-27,Gold,84518,19,3103.47,PayPal,5,0.03,TRUE,TRUE
CUST_12265,Jacqueline Wilson,Female,56,stephanie21@example.net,San Antonio,2025-03-12,Silver,59589,9,956.63,PayPal,1,0.68,TRUE,TRUE
CUST_12266,Shawn Bradley,Male,56,downscarl@example.org,Chicago,2026-04-18,Silver,59370,13,736.12,Credit Card,3,0.82,TRUE,FALSE
CUST_12267,Vincent Wise,Male,35,aadams@example.net,Phoenix,2023-12-30,Silver,70086,13,2309.28,PayPal,3,0.01,TRUE,FALSE
CUST_12268,Jessica Levine,Female,42,johnsonchase@example.net,San Diego,2024-03-09,Silver,48185,13,1333.85,Bank Transfer,5,0.86,TRUE,FALSE
CUST_12269,Michelle Wu,Female,51,deandouglas@example.net,Chicago,2025-10-07,Silver,90520,12,1041.73,PayPal,5,0.29,TRUE,FALSE
CUST_12270,Andrew David,Male,19,andrew56@example.net,San Antonio,2023-12-20,Bronze,62554,15,1453.41,Credit Card,,0.15,TRUE,FALSE
CUST_12271,Michael Richardson,Male,52,nicholas61@example.org,San Antonio,2024-03-11,Bronze,55771,5,338.15,PayPal,4,0.84,TRUE,TRUE
CUST_12272,Robert White,Male,50,rubioanna@example.com,San Diego,2024-03-23,Silver,53660,12,1839.63,PayPal,4,0.7,TRUE,FALSE
CUST_12273,Nathan Smith,Male,55,pjones@example.com,Philadelphia,2026-08-02,Bronze,65348,17,823.14,Bank Transfer,3,0.03,TRUE,FALSE
CUST_12274,Jessica Oconnor,Female,20,ambermitchell@example.com,New York,2024-12-27,Silver,77512,18,1285.27,Credit Card,4,0.81,FALSE,TRUE
CUST_12275,Paul King,Male,40,potterrichard@example.net,Los Angeles,2023-09-30,Silver,,12,2010.96,Credit Card,5,0.59,TRUE,FALSE
CUST_12276,Andrew Baird,Male,19,uavila@example.net,San Antonio,2024-10-02,Gold,80871,11,1089.52,Bank Transfer,5,0.57,TRUE,FALSE
CUST_12277,Kristina Jackson,Female,42,jamiedavenport@example.net,Houston,2026-05-25,Bronze,59506,7,1384.79,Apple Pay,2,0.5,TRUE,FALSE
CUST_12278,Kimberly Wong,Female,43,mossjose@example.org,Houston,2023-12-04,Gold,43659,17,2680.83,Bank Transfer,1,0.2,FALSE,FALSE
CUST_12279,Melissa Taylor,Female,48,guzmandavid@example.com,Phoenix,2026-07-27,Bronze,53988,11,2044.54,Bank Transfer,4,0.59,TRUE,FALSE
CUST_12280,Gregory Hernandez,Male,47,juanhopkins@example.net,Philadelphia,2024-11-14,Gold,54414,16,3121.5,Apple Pay,1,0.5,TRUE,FALSE
CUST_12281,Travis Fletcher,Male,60,gruiz@example.com,New York,2024-10-27,Bronze,76413,13,1821.09,PayPal,3,0.7,TRUE,FALSE
CUST_12282,Philip Williams,Male,34,millskayla@example.org,New York,2024-08-18,Bronze,66161,18,708.31,PayPal,2,0.05,TRUE,TRUE
CUST_12283,Misty Hernandez,Female,38,isaiah09@example.org,Philadelphia,2025-10-24,Gold,63920,16,477.11,Bank Transfer,5,0.05,TRUE,FALSE
CUST_12284,Howard Jimenez,Male,30,richard17@example.org,Los Angeles,2025-09-02,Gold,57343,8,341.78,Bank Transfer,4,0.02,TRUE,FALSE
CUST_12285,Joe Duarte,Male,34,wburns@example.com,New York,2025-01-11,Bronze,69849,9,1437.11,PayPal,3,0.6,TRUE,FALSE
CUST_12286,Bobby White,Male,51,tara24@example.net,Philadelphia,2025-12-29,Bronze,65306,7,694.43,Apple Pay,2,0.17,TRUE,FALSE
CUST_12287,Benjamin Wheeler,Male,57,michaelwells@example.org,Chicago,2026-02-07,Bronze,63665,10,431.01,PayPal,3,0.86,TRUE,FALSE
CUST_12288,David Morton,Male,63,romeroluis@example.org,Philadelphia,2024-04-11,Bronze,67345,13,952.4,PayPal,4,0.87,TRUE,FALSE
CUST_12289,Nicole Vargas,Female,66,lauraacosta@example.net,San Diego,2024-05-17,Bronze,69266,14,1979.14,Apple Pay,4,0.28,TRUE,FALSE
CUST_12290,Michelle Lewis,Female,50,todd73@example.org,Los Angeles,2025-08-28,VIP,30601,18,3237.58,PayPal,2,0.55,TRUE,TRUE
CUST_12291,Daniel Thompson,Male,48,natalie28@example.net,Philadelphia,2024-12-22,Bronze,67540,11,1181.04,PayPal,,0.19,TRUE,FALSE
CUST_12292,Jennifer Cole,Female,36,sara25@example.net,Philadelphia,2024-10-04,Gold,46870,11,1072.41,Credit Card,4,0.06,TRUE,FALSE
CUST_12293,Christine Anderson,Female,36,underwoodbrittany@example.net,San Diego,2024-04-07,Bronze,,9,888.57,Bank Transfer,1,0.22,FALSE,TRUE
CUST_12294,Cody Singleton,Male,68,teresa50@example.com,Houston,2025-12-26,Bronze,65867,11,1413.7,Bank Transfer,1,0.07,TRUE,FALSE
CUST_12295,Zachary Foster,Male,47,johnbrown@example.net,San Antonio,2026-06-29,Bronze,63395,10,684.58,Credit Card,5,0.62,TRUE,FALSE
CUST_12296,Samantha Johnson,Female,30,anitanguyen@example.com,Philadelphia,2026-02-13,Gold,54780,13,964.53,PayPal,1,0.59,FALSE,FALSE
CUST_12297,Kristen Gonzalez,Female,45,kristyreeves@example.com,New York,2024-02-20,Gold,103661,8,1095.78,PayPal,1,0.17,TRUE,FALSE
CUST_12298,Daniel Casey,Male,52,lamnicole@example.com,New York,2024-10-18,Bronze,64321,13,324.41,Credit Card,4,0.43,TRUE,TRUE
CUST_12299,Jeremy Baker,Male,67,davidjackson@example.net,Philadelphia,2026-02-06,Gold,56571,12,1968.02,Apple Pay,1,0.67,TRUE,FALSE
CUST_12300,Rhonda Simmons,Female,61,dsanders@example.com,San Diego,2025-10-09,Silver,102795,13,2155.87,PayPal,2,0.31,TRUE,FALSE
CUST_12301,Danielle Wright,Female,41,amybowen@example.net,Chicago,2026-02-02,Bronze,76205,10,1288.5,Credit Card,2,0.99,TRUE,TRUE
CUST_12302,Jillian Chase,Female,38,shawn15@example.net,Philadelphia,2025-12-24,Bronze,,6,942.23,PayPal,3,0.21,TRUE,FALSE
CUST_12303,Lawrence Smith,Male,43,michelle41@example.org,Philadelphia,2024-08-10,Silver,46784,10,294.98,PayPal,5,0.9,TRUE,TRUE
CUST_12304,Elizabeth Howard,Female,57,johnhodge@example.com,Chicago,2026-08-25,Bronze,55099,11,1270.05,PayPal,1,0.66,TRUE,FALSE
CUST_12305,Michael Cabrera,Male,65,ronaldsutton@example.com,Los Angeles,2025-12-24,Bronze,54486,13,1865.38,Apple Pay,3,0.41,FALSE,FALSE
CUST_12306,Rachel Medina,Female,30,qstokes@example.com,Phoenix,2024-11-14,Silver,73914,8,874.25,Bank Transfer,5,0.31,TRUE,FALSE
CUST_12307,Ann Hart,Female,38,jroth@example.net,Los Angeles,2023-11-04,Gold,67466,6,1035.37,Credit Card,2,0.41,TRUE,TRUE
CUST_12308,Theodore Shaw,Male,40,joshuaharper@example.com,New York,2026-03-22,Bronze,56794,18,1183.53,Bank Transfer,2,0.96,TRUE,FALSE
CUST_12309,Jennifer Dorsey,Female,37,davidsmith@example.com,San Diego,2024-08-30,Gold,53601,7,200.75,Credit Card,2,0.94,TRUE,TRUE
CUST_12310,Shawn Mitchell,Male,64,yvalenzuela@example.net,Philadelphia,2024-07-01,Silver,64274,8,614.57,Credit Card,2,0.87,FALSE,FALSE
CUST_12311,Rachael Scott,Female,23,brian78@example.org,Philadelphia,2024-06-19,Bronze,66231,11,1418.08,Credit Card,1,0.7,FALSE,FALSE
CUST_12312,Dr. Debra Gregory,Female,38,dawn99@example.org,Phoenix,2024-06-24,Bronze,84961,9,1162.8,PayPal,1,0.74,TRUE,FALSE
CUST_12313,Linda Blevins,Female,43,huangryan@example.com,New York,2025-09-05,Gold,70273,18,492.57,Apple Pay,5,0.26,TRUE,TRUE
CUST_12314,Daniel Krueger,Male,21,gwells@example.net,Phoenix,2024-03-20,Bronze,60534,13,1085.28,PayPal,1,0.21,TRUE,TRUE
CUST_12315,Kerri Camacho,Female,30,jenningsscott@example.net,San Diego,2023-11-30,Bronze,57213,8,691.22,Credit Card,,0.15,FALSE,TRUE
CUST_12316,Stacie Brandt,Female,33,kevincrawford@example.com,Chicago,2024-10-26,Bronze,36694,17,1140.47,PayPal,3,0.39,TRUE,TRUE
CUST_12317,Cody Norton,Male,60,michaelsanders@example.net,Houston,2024-10-15,Bronze,91207,11,1512.76,Bank Transfer,5,0.28,FALSE,FALSE
CUST_12318,Christine Smith,Female,54,rebecca05@example.org,Houston,2026-07-26,Bronze,69249,9,663.15,Apple Pay,2,0.5,TRUE,FALSE
CUST_12319,Johnny Mason,Male,19,markcohen@example.com,Chicago,2024-11-19,Bronze,51867,10,1777.88,PayPal,5,0.99,TRUE,FALSE
CUST_12320,Andrew Robertson,Male,67,maysapril@example.net,San Antonio,2024-03-05,Silver,62988,12,2071.31,Apple Pay,1,0.09,TRUE,TRUE
CUST_12321,Anna Lopez,Female,43,carol75@example.org,Los Angeles,2026-04-21,Silver,,12,1043.18,Bank Transfer,5,0.22,TRUE,FALSE
CUST_12322,Heather Gibson,Female,22,nrichardson@example.org,Phoenix,2024-08-11,Gold,31960,16,2916.54,PayPal,1,0.29,TRUE,FALSE
CUST_12323,Vanessa Brown,Female,69,dhoward@example.net,San Antonio,2024-07-14,Bronze,34223,9,1740.05,PayPal,5,0.45,TRUE,TRUE
CUST_12324,James Friedman,Male,52,whitedonald@example.org,San Diego,2023-12-15,Silver,29083,14,1117.36,Bank Transfer,3,0.45,TRUE,TRUE
CUST_12325,Amanda Flores,Female,32,ythomas@example.com,Chicago,2023-10-30,VIP,65561,9,1498.15,Credit Card,5,0.4,TRUE,FALSE
CUST_12326,Christine Jenkins,Female,44,rodneyellison@example.com,Los Angeles,2024-08-03,Bronze,70976,14,2673.16,Apple Pay,3,0.16,TRUE,TRUE
CUST_12327,Randall Alexander,Male,26,fwilliams@example.org,San Diego,2023-10-28,Gold,58263,8,486.75,Credit Card,3,0.55,FALSE,FALSE
CUST_12328,Brian Macias,Male,46,tracybryant@example.org,New York,2024-04-20,Silver,68286,12,510.14,Credit Card,5,0.22,TRUE,FALSE
CUST_12329,Jesse Perkins,Male,26,danavaldez@example.org,Philadelphia,2025-09-25,Gold,59487,10,830,Apple Pay,3,0.08,FALSE,FALSE
CUST_12330,Juan Jordan,Male,38,amanda12@example.net,New York,2024-06-28,Silver,67425,10,1836.23,Credit Card,3,0.61,TRUE,FALSE
CUST_12331,Garrett Rogers,Male,43,ryan53@example.org,Phoenix,2025-10-04,Silver,39906,9,1106.7,Credit Card,2,0.83,TRUE,TRUE
CUST_12332,Jessica Castro,Female,28,jonesnancy@example.com,New York,2024-04-17,Silver,51006,9,848.55,Bank Transfer,3,0.66,FALSE,FALSE
CUST_12333,Kevin Casey,Male,42,wsaunders@example.org,Houston,2025-11-29,Gold,80781,12,749.28,Bank Transfer,1,0.64,TRUE,FALSE
CUST_12334,Robert Wilson,Male,25,ashleystephens@example.org,Philadelphia,2026-05-06,VIP,63619,17,1329.73,Bank Transfer,4,0.8,TRUE,TRUE
CUST_12335,Kathy Chambers,Female,44,juliebell@example.org,Chicago,2025-07-21,Bronze,38633,12,1549.03,PayPal,1,0.7,TRUE,TRUE
CUST_12336,Kelly Martin,Female,52,pattersondarren@example.net,Chicago,2024-03-09,Bronze,82641,11,743.59,Bank Transfer,1,0.34,TRUE,FALSE
CUST_12337,Daniel Martin,Male,26,diane94@example.com,Phoenix,2026-03-15,Gold,57999,12,1614.19,Bank Transfer,3,0.2,TRUE,FALSE
CUST_12338,Sarah Spencer,Female,30,daniel15@example.net,San Antonio,2025-01-21,Silver,64953,9,1402.77,Bank Transfer,3,0.32,TRUE,FALSE
CUST_12339,Andrew Nelson,Male,20,montgomerymark@example.com,Philadelphia,2025-04-03,Bronze,48161,24,1415.04,Bank Transfer,5,0.69,TRUE,FALSE
CUST_12340,James Jackson,Male,50,barbaracoleman@example.net,San Antonio,2026-07-09,Bronze,106941,14,2146.46,PayPal,2,0.97,TRUE,FALSE
CUST_12341,Kevin Ortiz,Male,20,crossmelanie@example.net,New York,2025-01-02,Gold,63181,9,429.41,PayPal,2,0.44,TRUE,FALSE
CUST_12342,Joshua Hunter,Male,39,debrafranco@example.org,San Antonio,2025-11-13,Silver,59997,19,899.9,Credit Card,1,0.55,TRUE,FALSE
CUST_12343,Brianna Young,Female,19,racheljones@example.net,Houston,2024-03-05,Bronze,81440,14,2102.87,Apple Pay,3,0.31,TRUE,TRUE
CUST_12344,Peter Lee,Male,44,timothy62@example.com,Chicago,2024-12-12,Bronze,51955,10,292.58,Bank Transfer,5,0.22,TRUE,FALSE
CUST_12345,Nathan Adkins,Male,61,dcalderon@example.net,San Diego,2025-11-17,Silver,74818,9,258.7,Apple Pay,1,1,FALSE,FALSE
CUST_12346,Cheyenne Jones,Female,49,qjones@example.org,Houston,2024-06-04,Gold,71004,11,736.8,Apple Pay,5,0.7,FALSE,FALSE
CUST_12347,Brittney Smith,Female,66,levinemonica@example.com,Chicago,2025-03-21,Bronze,66616,16,1000.9,Bank Transfer,2,0.19,FALSE,TRUE
CUST_12348,Daniel Campbell,Male,30,gwhitehead@example.com,Philadelphia,2024-04-01,Silver,80717,22,1101.28,Bank Transfer,1,0.6,TRUE,TRUE
CUST_12349,Tiffany Hooper,Female,31,larry00@example.org,San Diego,2025-07-10,Silver,40607,8,208.89,PayPal,1,0.88,TRUE,FALSE
CUST_12350,Jessica Crawford,Female,37,iblevins@example.net,Philadelphia,2024-12-15,Bronze,69756,11,262.51,PayPal,2,0.17,TRUE,FALSE
CUST_12351,Jean Mendoza,Female,62,henrypalmer@example.net,Los Angeles,2025-01-12,Silver,,13,1552.09,Bank Transfer,4,0.59,TRUE,FALSE
CUST_12352,Rebecca Chandler,Female,43,douglas09@example.net,Chicago,2025-03-25,Silver,56183,12,1261.56,Credit Card,2,0.04,TRUE,FALSE
CUST_12353,Ashley Walters,Female,52,christine00@example.org,Phoenix,2025-11-11,Bronze,81400,11,636.41,Apple Pay,2,0.81,TRUE,FALSE
CUST_12354,Jerry Davis,Male,46,whiterobert@example.net,Philadelphia,2025-01-04,Silver,50451,8,563.21,Bank Transfer,4,0.01,TRUE,FALSE
CUST_12355,Zoe Gardner,Female,27,alexandrabarker@example.net,San Diego,2023-12-14,Silver,57189,10,1707.16,PayPal,1,0.64,TRUE,TRUE
CUST_12356,Annette Harris,Female,23,smithgabriella@example.org,Houston,2024-08-27,Bronze,69056,9,443.84,Credit Card,5,0.78,TRUE,FALSE
CUST_12357,Brian Lewis,Male,42,whitney77@example.org,Chicago,2025-02-25,Gold,39797,17,1511.77,Bank Transfer,1,0.85,TRUE,TRUE
CUST_12358,Aaron Hobbs,Male,61,andreaburns@example.net,Houston,2024-02-10,Silver,54656,12,2239.31,Bank Transfer,5,0.42,TRUE,FALSE
CUST_12359,William Daniel,Male,41,nicolereyes@example.org,New York,2025-08-03,Bronze,68472,11,1529.04,Bank Transfer,5,0.72,TRUE,FALSE
CUST_12360,Nancy Mason,Female,52,billyroach@example.net,Chicago,2025-06-24,Bronze,,17,3272.91,Credit Card,1,0.82,TRUE,FALSE
CUST_12361,Randy Beck,Male,36,ronnie34@example.com,San Antonio,2026-02-23,Bronze,80755,13,2207.28,PayPal,1,0.96,TRUE,FALSE
CUST_12362,Joshua Herrera,Male,27,dominguezamanda@example.org,Houston,2026-01-29,Bronze,78908,10,1325.93,Bank Transfer,2,0.05,TRUE,FALSE
